1014.43,25.77,55.28,2019:10:19:0:28,1571412480
1014.51,25.76,55.35,2019:10:19:0:29,1571412540
1014.41,25.77,55.27,2019:10:19:0:30,1571412600
1014.39,25.74,55.26,2019:10:19:0:31,1571412660
1014.32,25.77,55.20,2019:10:19:0:32,1571412720
1014.30,25.77,55.24,2019:10:19:0:33,1571412780
1014.36,25.77,55.26,2019:10:19:0:34,1571412840
1014.29,25.77,55.18,2019:10:19:0:35,1571412900
1014.25,25.76,55.26,2019:10:19:0:36,1571412960
1014.29,25.77,55.15,2019:10:19:0:37,1571413020
1014.30,25.74,55.24,2019:10:19:0:38,1571413080
1014.19,25.76,55.21,2019:10:19:0:39,1571413140
1014.19,25.74,55.43,2019:10:19:0:40,1571413200
1014.25,25.76,55.21,2019:10:19:0:41,1571413260
1014.21,25.75,55.17,2019:10:19:0:42,1571413320
1014.18,25.75,55.30,2019:10:19:0:43,1571413380
1014.19,25.77,55.29,2019:10:19:0:44,1571413440
1014.20,25.78,55.23,2019:10:19:0:45,1571413500
1014.16,25.77,55.34,2019:10:19:0:46,1571413560
1014.07,25.77,55.35,2019:10:19:0:47,1571413620
1014.13,25.77,55.36,2019:10:19:0:48,1571413680
1014.04,25.77,55.30,2019:10:19:0:49,1571413740
1014.13,25.79,55.19,2019:10:19:0:50,1571413800
1014.02,25.81,55.08,2019:10:19:0:51,1571413860
1014.05,25.79,55.08,2019:10:19:0:52,1571413920
1014.03,25.79,55.17,2019:10:19:0:53,1571413980
1014.10,25.79,55.24,2019:10:19:0:54,1571414040
1013.97,25.78,55.10,2019:10:19:0:55,1571414100
1014.01,25.77,55.15,2019:10:19:0:56,1571414160
1013.98,25.78,55.13,2019:10:19:0:57,1571414220
1013.93,25.77,55.09,2019:10:19:0:58,1571414280
1013.89,25.76,55.18,2019:10:19:0:59,1571414340
1013.89,25.76,55.12,2019:10:19:1:0,1571414400
1013.90,25.77,55.24,2019:10:19:1:1,1571414460
1013.91,25.76,55.22,2019:10:19:1:2,1571414520
1013.85,25.72,55.36,2019:10:19:1:3,1571414580
1013.89,25.73,55.20,2019:10:19:1:4,1571414640
1013.90,25.72,55.28,2019:10:19:1:5,1571414700
1013.83,25.72,55.10,2019:10:19:1:6,1571414760
1013.88,25.72,55.17,2019:10:19:1:7,1571414820
1013.87,25.71,55.28,2019:10:19:1:8,1571414880
1013.74,25.70,55.15,2019:10:19:1:9,1571414940
1013.85,25.70,55.31,2019:10:19:1:10,1571415000
1013.81,25.71,55.05,2019:10:19:1:11,1571415060
1013.86,25.69,55.25,2019:10:19:1:12,1571415120
1013.90,25.70,55.25,2019:10:19:1:13,1571415180
1013.81,25.69,55.18,2019:10:19:1:14,1571415240
1013.88,25.69,55.21,2019:10:19:1:15,1571415300
1013.84,25.70,55.20,2019:10:19:1:16,1571415360
1013.84,25.70,55.16,2019:10:19:1:17,1571415420
1013.84,25.70,55.21,2019:10:19:1:18,1571415480
1013.78,25.69,55.12,2019:10:19:1:19,1571415540
1013.83,25.69,55.03,2019:10:19:1:20,1571415600
1013.87,25.67,55.21,2019:10:19:1:22,1571415720
1013.84,25.69,55.25,2019:10:19:1:23,1571415780
1013.84,25.70,55.09,2019:10:19:1:24,1571415840
1013.84,25.70,55.12,2019:10:19:1:25,1571415900
1013.79,25.68,55.28,2019:10:19:1:26,1571415960
1013.77,25.69,55.22,2019:10:19:1:27,1571416020
1013.67,25.67,55.11,2019:10:19:1:28,1571416080
1013.76,25.68,55.11,2019:10:19:1:29,1571416140
1013.72,25.69,55.21,2019:10:19:1:30,1571416200
1013.72,25.69,55.06,2019:10:19:1:31,1571416260
1013.74,25.68,55.20,2019:10:19:1:32,1571416320
1013.70,25.69,55.11,2019:10:19:1:33,1571416380
1013.77,25.69,55.10,2019:10:19:1:34,1571416440
1013.71,25.70,54.79,2019:10:19:1:35,1571416500
1013.63,25.70,54.95,2019:10:19:1:36,1571416560
1013.68,25.66,55.16,2019:10:19:1:37,1571416620
1013.70,25.66,55.18,2019:10:19:1:38,1571416680
1013.63,25.67,55.18,2019:10:19:1:39,1571416740
1013.61,25.67,55.01,2019:10:19:1:40,1571416800
1013.52,25.69,54.75,2019:10:19:1:41,1571416860
1013.53,25.67,54.89,2019:10:19:1:42,1571416920
1013.53,25.67,54.88,2019:10:19:1:43,1571416980
1013.54,25.66,55.14,2019:10:19:1:44,1571417040
1013.47,25.65,55.08,2019:10:19:1:45,1571417100
1013.48,25.64,55.15,2019:10:19:1:46,1571417160
1013.45,25.64,55.03,2019:10:19:1:47,1571417220
1013.51,25.66,55.05,2019:10:19:1:48,1571417280
1013.50,25.69,54.76,2019:10:19:1:49,1571417340
1013.43,25.68,55.10,2019:10:19:1:50,1571417400
1013.39,25.65,54.97,2019:10:19:1:51,1571417460
1013.40,25.66,54.75,2019:10:19:1:52,1571417520
1013.33,25.67,54.91,2019:10:19:1:53,1571417580
1013.37,25.68,54.86,2019:10:19:1:54,1571417640
1013.39,25.66,54.89,2019:10:19:1:55,1571417700
1013.39,25.66,55.06,2019:10:19:1:56,1571417760
1013.39,25.66,54.97,2019:10:19:1:57,1571417820
1013.41,25.65,54.84,2019:10:19:1:58,1571417880
1013.50,25.65,54.81,2019:10:19:1:59,1571417940
1013.37,25.63,54.94,2019:10:19:2:0,1571418000
1013.44,25.65,54.85,2019:10:19:2:1,1571418060
1013.47,25.63,54.93,2019:10:19:2:2,1571418120
1013.43,25.61,55.09,2019:10:19:2:3,1571418180
1013.48,25.63,54.98,2019:10:19:2:4,1571418240
1013.47,25.63,54.79,2019:10:19:2:5,1571418300
