1018.75,26.68,49.28,2019:10:20:2:59,1571507940
1018.64,26.65,49.30,2019:10:20:3:0,1571508000
1018.67,26.66,49.28,2019:10:20:3:1,1571508060
1018.64,26.65,49.28,2019:10:20:3:2,1571508120
1018.61,26.65,49.28,2019:10:20:3:3,1571508180
1018.62,26.64,49.27,2019:10:20:3:4,1571508240
1018.64,26.63,49.28,2019:10:20:3:5,1571508300
1018.59,26.62,49.24,2019:10:20:3:6,1571508360
1018.68,26.62,49.29,2019:10:20:3:7,1571508420
1018.56,26.61,49.24,2019:10:20:3:8,1571508480
1018.62,26.62,49.22,2019:10:20:3:9,1571508540
1018.63,26.61,49.20,2019:10:20:3:10,1571508600
1018.67,26.60,49.20,2019:10:20:3:11,1571508660
1018.60,26.59,49.21,2019:10:20:3:12,1571508720
1018.65,26.59,49.22,2019:10:20:3:13,1571508780
1018.60,26.57,49.21,2019:10:20:3:14,1571508840
1018.60,26.57,49.20,2019:10:20:3:15,1571508900
1018.55,26.56,49.20,2019:10:20:3:16,1571508960
1018.60,26.55,49.20,2019:10:20:3:17,1571509020
1018.61,26.56,49.18,2019:10:20:3:18,1571509080
1018.53,26.55,49.16,2019:10:20:3:19,1571509140
1018.58,26.53,49.19,2019:10:20:3:20,1571509200
1018.56,26.53,49.16,2019:10:20:3:21,1571509260
1018.50,26.53,49.15,2019:10:20:3:22,1571509320
1018.54,26.52,49.18,2019:10:20:3:23,1571509380
1018.56,26.53,49.15,2019:10:20:3:24,1571509440
1018.56,26.53,49.16,2019:10:20:3:25,1571509500
1018.52,26.51,49.15,2019:10:20:3:26,1571509560
1018.61,26.51,49.18,2019:10:20:3:27,1571509620
1018.52,26.51,49.16,2019:10:20:3:28,1571509680
1018.53,26.50,49.12,2019:10:20:3:29,1571509740
1018.54,26.48,49.13,2019:10:20:3:30,1571509800
1018.50,26.48,49.13,2019:10:20:3:31,1571509860
1018.55,26.49,49.14,2019:10:20:3:32,1571509920
1018.53,26.48,49.12,2019:10:20:3:33,1571509980
1018.51,26.45,49.14,2019:10:20:3:34,1571510040
1018.51,26.45,49.15,2019:10:20:3:35,1571510100
1018.56,26.45,49.14,2019:10:20:3:36,1571510160
1018.56,26.45,49.15,2019:10:20:3:37,1571510220
1018.56,26.45,49.10,2019:10:20:3:38,1571510280
1018.54,26.45,49.09,2019:10:20:3:39,1571510340
1018.55,26.44,49.12,2019:10:20:3:40,1571510400
1018.53,26.44,49.08,2019:10:20:3:41,1571510460
1018.58,26.44,49.08,2019:10:20:3:42,1571510520
1018.62,26.43,49.08,2019:10:20:3:43,1571510580
1018.61,26.42,49.07,2019:10:20:3:44,1571510640
1018.57,26.42,49.08,2019:10:20:3:45,1571510700
1018.64,26.41,49.07,2019:10:20:3:46,1571510760
1018.57,26.40,49.10,2019:10:20:3:47,1571510820
1018.63,26.39,49.13,2019:10:20:3:48,1571510880
1018.62,26.38,49.09,2019:10:20:3:49,1571510940
1018.52,26.37,49.08,2019:10:20:3:50,1571511000
1018.52,26.37,49.11,2019:10:20:3:51,1571511060
1018.51,26.36,49.09,2019:10:20:3:52,1571511120
1018.47,26.35,49.08,2019:10:20:3:53,1571511180
1018.58,26.35,49.08,2019:10:20:3:54,1571511240
1018.60,26.35,49.06,2019:10:20:3:55,1571511300
1018.61,26.35,49.05,2019:10:20:3:56,1571511360
1018.60,26.34,49.04,2019:10:20:3:57,1571511420
1018.54,26.34,49.00,2019:10:20:3:58,1571511480
1018.60,26.34,49.03,2019:10:20:3:59,1571511540
1018.59,26.34,49.03,2019:10:20:4:0,1571511600
1018.61,26.33,49.01,2019:10:20:4:1,1571511660
1018.53,26.32,49.02,2019:10:20:4:2,1571511720
1018.63,26.31,49.01,2019:10:20:4:3,1571511780
1018.61,26.32,49.02,2019:10:20:4:4,1571511840
1018.55,26.31,48.99,2019:10:20:4:5,1571511900
1018.60,26.29,49.03,2019:10:20:4:6,1571511960
1018.56,26.29,49.07,2019:10:20:4:7,1571512020
1018.54,26.29,49.09,2019:10:20:4:8,1571512080
1018.61,26.28,49.07,2019:10:20:4:9,1571512140
1018.65,26.27,49.06,2019:10:20:4:10,1571512200
1018.55,26.28,49.05,2019:10:20:4:11,1571512260
1018.59,26.27,49.06,2019:10:20:4:12,1571512320
1018.68,26.27,49.06,2019:10:20:4:13,1571512380
1018.57,26.26,49.06,2019:10:20:4:14,1571512440
1018.59,26.25,49.06,2019:10:20:4:15,1571512500
1018.59,26.25,49.10,2019:10:20:4:16,1571512560
1018.70,26.23,49.14,2019:10:20:4:17,1571512620
1018.64,26.22,49.16,2019:10:20:4:18,1571512680
1018.65,26.22,49.14,2019:10:20:4:19,1571512740
1018.62,26.22,49.16,2019:10:20:4:20,1571512800
1018.60,26.21,49.17,2019:10:20:4:21,1571512860
1018.70,26.20,49.17,2019:10:20:4:22,1571512920
1018.72,26.20,49.15,2019:10:20:4:23,1571512980
1018.70,26.20,49.15,2019:10:20:4:24,1571513040
1018.81,26.20,49.13,2019:10:20:4:25,1571513100
1018.80,26.19,49.14,2019:10:20:4:26,1571513160
1018.81,26.18,49.13,2019:10:20:4:27,1571513220
1018.71,26.19,49.12,2019:10:20:4:28,1571513280
1018.81,26.20,49.09,2019:10:20:4:29,1571513340
1018.85,26.19,49.12,2019:10:20:4:30,1571513400
1018.78,26.18,49.09,2019:10:20:4:31,1571513460
1018.84,26.18,49.09,2019:10:20:4:32,1571513520
1018.70,26.17,49.10,2019:10:20:4:33,1571513580
1018.67,26.17,49.09,2019:10:20:4:34,1571513640
1018.72,26.16,49.05,2019:10:20:4:35,1571513700
1018.75,26.16,49.09,2019:10:20:4:36,1571513760
1018.82,26.15,49.07,2019:10:20:4:37,1571513820
1018.79,26.15,49.05,2019:10:20:4:38,1571513880
1018.74,26.16,49.07,2019:10:20:4:39,1571513940
1018.83,26.14,49.08,2019:10:20:4:40,1571514000
1018.79,26.14,49.08,2019:10:20:4:41,1571514060
1018.88,26.12,49.08,2019:10:20:4:42,1571514120
1018.85,26.12,49.06,2019:10:20:4:43,1571514180
1018.88,26.12,49.04,2019:10:20:4:44,1571514240
